Entity,Code,Year,GDP (constant 2010 US$)
Cote d'Ivoire,CIV,2000,22300414201.6886
Cote d'Ivoire,CIV,2001,22327480641.4857
Cote d'Ivoire,CIV,2002,21955138165.9699
Cote d'Ivoire,CIV,2003,21656650171.2742
Cote d'Ivoire,CIV,2004,21923410906.1317
Cote d'Ivoire,CIV,2005,22300767039.1796
Cote d'Ivoire,CIV,2006,22638811513.3749
Cote d'Ivoire,CIV,2007,23038394863.9785
Cote d'Ivoire,CIV,2008,23624224724.0402
Cote d'Ivoire,CIV,2009,24392355457.3384
Cote d'Ivoire,CIV,2010,24884505034.5564
Cote d'Ivoire,CIV,2011,23792758395.8868
Cote d'Ivoire,CIV,2012,26340131049.779
Cote d'Ivoire,CIV,2013,28681616270.2215
Cote d'Ivoire,CIV,2014,31203899801.8261
Cote d'Ivoire,CIV,2015,33963218673.8589
Cote d'Ivoire,CIV,2016,36796468786.8278
Cote d'Ivoire,CIV,2017,39665491528.8538
Croatia,HRV,1995,39570428328.0577
Croatia,HRV,1996,41894675885.3577
Croatia,HRV,1997,44678775723.5828
Croatia,HRV,1998,45510641319.089005
Croatia,HRV,1999,45084889273.1567
Croatia,HRV,2000,46778513367.1593
Croatia,HRV,2001,48385076669.08098
Croatia,HRV,2002,50923587390.8062
Croatia,HRV,2003,53753873046.5275
Croatia,HRV,2004,55948541911.6559
Croatia,HRV,2005,58278072356.2334
Croatia,HRV,2006,61066830126.9004
Croatia,HRV,2007,64211774903.9101
Croatia,HRV,2008,65530277351.5047
Croatia,HRV,2009,60691663864.2464
Croatia,HRV,2010,59829574390.6875
Croatia,HRV,2011,59634549667.8591
Croatia,HRV,2012,58295936115.4532
Croatia,HRV,2013,57918158247.298
Croatia,HRV,2014,57862454727.7874
Croatia,HRV,2015,59220688842.7487
Croatia,HRV,2016,61095271083.0161
Croatia,HRV,2017,62792670406.2264
Cuba,CUB,1970,19601031350.326
Cuba,CUB,1971,21283556246.2655
Cuba,CUB,1972,22310846642.8278
Cuba,CUB,1973,23077110112.4994
Cuba,CUB,1974,23304302372.9267
Cuba,CUB,1975,25512717358.1422
Cuba,CUB,1976,26897537569.4087
Cuba,CUB,1977,29240179372.424
Cuba,CUB,1978,31168861184.8217
Cuba,CUB,1979,31508035527.6196
Cuba,CUB,1980,29980071319.3531
Cuba,CUB,1981,35882647993.8906
Cuba,CUB,1982,39082746853.6651
Cuba,CUB,1983,41197698257.6915
Cuba,CUB,1984,44464558940.0995
Cuba,CUB,1985,45174513258.4375
Cuba,CUB,1986,45217566099.0766
Cuba,CUB,1987,44131362144.0037
Cuba,CUB,1988,45766667379.8909
Cuba,CUB,1989,46077918811.0421
Cuba,CUB,1990,44719281449.4919
Cuba,CUB,1991,39937584070.5828
Cuba,CUB,1992,35312571053.2231
Cuba,CUB,1993,30058702949.6133
Cuba,CUB,1994,30274202820.038
Cuba,CUB,1995,31018100877.8065
Cuba,CUB,1996,33449532253.3005
Cuba,CUB,1997,34380574916.3483
Cuba,CUB,1998,34435290243.3494
Cuba,CUB,1999,36566406095.7142
Cuba,CUB,2000,38729221263.7745
Cuba,CUB,2001,39962758542.8036
Cuba,CUB,2002,40532156423.1685
Cuba,CUB,2003,42069435823.0969
Cuba,CUB,2004,44497068633.1936
Cuba,CUB,2005,49481477439.0285
Cuba,CUB,2006,55451844706.1798
Cuba,CUB,2007,59478833619.1821
Cuba,CUB,2008,61927474920.461
Cuba,CUB,2009,62826231727.1023
Cuba,CUB,2010,64328000000.0
Cuba,CUB,2011,66130664082.0884
Cuba,CUB,2012,68124437664.6088
Cuba,CUB,2013,69996226459.6195
Cuba,CUB,2014,70729490571.2058
Cuba,CUB,2015,73868701308.4427
Cyprus,CYP,1975,3822695809.65545
Cyprus,CYP,1976,4597414511.90182
Cyprus,CYP,1977,5349643518.09346
Cyprus,CYP,1978,5765706872.76689
Cyprus,CYP,1979,6336832967.50269
Cyprus,CYP,1980,6701406474.442161
Cyprus,CYP,1981,6870080770.9069605
Cyprus,CYP,1982,7283777041.95428
Cyprus,CYP,1983,7690370711.2195
Cyprus,CYP,1984,8363885255.868159
Cyprus,CYP,1985,8772255363.60611
Cyprus,CYP,1986,9097175341.544659
Cyprus,CYP,1987,9739913596.2422
Cyprus,CYP,1988,10582102287.2552
Cyprus,CYP,1989,11423106986.154
Cyprus,CYP,1990,12268873770.9831
Cyprus,CYP,1991,12359602270.1566
Cyprus,CYP,1992,13521404739.1547
Cyprus,CYP,1993,13616054611.8052
Cyprus,CYP,1994,14419401666.99
Cyprus,CYP,1995,15640463781.8718
Cyprus,CYP,1996,15848953265.4901
Cyprus,CYP,1997,16255575303.7347
Cyprus,CYP,1998,17106644686.1072
Cyprus,CYP,1999,17932647298.311
Cyprus,CYP,2000,18959184071.864
Cyprus,CYP,2001,19641840782.8041
Cyprus,CYP,2002,20309487451.727
Cyprus,CYP,2003,20812323859.3016
Cyprus,CYP,2004,21763510221.9284
Cyprus,CYP,2005,22574052490.8546
Cyprus,CYP,2006,23592183640.878
Cyprus,CYP,2007,24729494524.5176
Cyprus,CYP,2008,25685033799.3294
Cyprus,CYP,2009,25229779224.9492
Cyprus,CYP,2010,25562251655.6291
Cyprus,CYP,2011,25644356585.463
Cyprus,CYP,2012,24860081890.0668
Cyprus,CYP,2013,23384894960.6211
Cyprus,CYP,2014,23056625341.706
Cyprus,CYP,2015,23512930619.0275
Cyprus,CYP,2016,24311614954.7601
Cyprus,CYP,2017,25254845995.1179
Czechia,CZE,1990,144549764967.99402
Czechia,CZE,1991,127760393088.372
Czechia,CZE,1992,127113232589.373
Czechia,CZE,1993,127191921081.775
Czechia,CZE,1994,130892327679.238
Czechia,CZE,1995,139035670807.535
Czechia,CZE,1996,144906889374.681
Czechia,CZE,1997,144045187386.279
Czechia,CZE,1998,143571688505.491
Czechia,CZE,1999,145628840338.77402
Czechia,CZE,2000,151842446297.436
Czechia,CZE,2001,156259186051.078
Czechia,CZE,2002,158841359810.454
Czechia,CZE,2003,164564397261.529
Czechia,CZE,2004,172638854345.293
Czechia,CZE,2005,183918160040.841
Czechia,CZE,2006,196523032214.994
Czechia,CZE,2007,207533517468.878
Czechia,CZE,2008,213100153155.394
Czechia,CZE,2009,202865864673.465
Czechia,CZE,2010,207477857918.9189
Czechia,CZE,2011,211166468131.897
Czechia,CZE,2012,209477465212.781
Czechia,CZE,2013,208464283376.749
Czechia,CZE,2014,214124330763.29
Czechia,CZE,2015,225492702210.936
Czechia,CZE,2016,231340463131.439
Czechia,CZE,2017,241262838218.161
Democratic Republic of Congo,COD,1960,15841904236.2822
Democratic Republic of Congo,COD,1961,14122839628.7941
Democratic Republic of Congo,COD,1962,17116980138.997
Democratic Republic of Congo,COD,1963,18009457794.7427
Democratic Republic of Congo,COD,1964,17569986761.7983
Democratic Republic of Congo,COD,1965,17745220812.79
Democratic Republic of Congo,COD,1966,18947545640.7187
Democratic Republic of Congo,COD,1967,18760772357.935
Democratic Republic of Congo,COD,1968,19573620053.7254
Democratic Republic of Congo,COD,1969,21399611249.3778
Democratic Republic of Congo,COD,1970,21347170094.9683
Democratic Republic of Congo,COD,1971,22629071516.0446
Democratic Republic of Congo,COD,1972,22663272079.546
Democratic Republic of Congo,COD,1973,24507445053.7712
Democratic Republic of Congo,COD,1974,25274671667.9861
Democratic Republic of Congo,COD,1975,24015580787.6976
Democratic Republic of Congo,COD,1976,22740593103.9214
Democratic Republic of Congo,COD,1977,22913602081.2107
Democratic Republic of Congo,COD,1978,21688803250.5044
Democratic Republic of Congo,COD,1979,21782084247.4732
Democratic Republic of Congo,COD,1980,22260182029.6673
Democratic Republic of Congo,COD,1981,22783412967.3825
Democratic Republic of Congo,COD,1982,22679138387.6735
Democratic Republic of Congo,COD,1983,22999300620.7586
Democratic Republic of Congo,COD,1984,24273708892.6902
Democratic Republic of Congo,COD,1985,24387273670.5745
Democratic Republic of Congo,COD,1986,25537672498.366
Democratic Republic of Congo,COD,1987,26220969304.7984
Democratic Republic of Congo,COD,1988,26344307850.7228
Democratic Republic of Congo,COD,1989,26010775573.7318
Democratic Republic of Congo,COD,1990,24302307019.9629
Democratic Republic of Congo,COD,1991,22255797230.3342
Democratic Republic of Congo,COD,1992,19918936615.0185
Democratic Republic of Congo,COD,1993,17236044975.684
Democratic Republic of Congo,COD,1994,16563839772.6473
Democratic Republic of Congo,COD,1995,16679786457.2249
Democratic Republic of Congo,COD,1996,16509123445.4507
Democratic Republic of Congo,COD,1997,15581798288.4826
Democratic Republic of Congo,COD,1998,15328725881.3293
Democratic Republic of Congo,COD,1999,14674167698.5781
Democratic Republic of Congo,COD,2000,13660046634.625
Democratic Republic of Congo,COD,2001,13373162020.0174
Democratic Republic of Congo,COD,2002,13767371433.9896
Democratic Republic of Congo,COD,2003,14535290949.533997
Democratic Republic of Congo,COD,2004,15514733205.9984
Democratic Republic of Congo,COD,2005,16466585539.5574
Democratic Republic of Congo,COD,2006,17342769191.2512
Democratic Republic of Congo,COD,2007,18428335972.5325
Democratic Republic of Congo,COD,2008,19575664685.7398
Democratic Republic of Congo,COD,2009,20134562442.8413
Democratic Republic of Congo,COD,2010,21565722425.0028
Democratic Republic of Congo,COD,2011,23048294866.7093
Democratic Republic of Congo,COD,2012,24681704232.8556
Democratic Republic of Congo,COD,2013,26775195682.7944
Democratic Republic of Congo,COD,2014,29310883852.6502
Democratic Republic of Congo,COD,2015,31338079628.7828
Democratic Republic of Congo,COD,2016,32089998961.1136
Democratic Republic of Congo,COD,2017,33277601928.2367
Denmark,DNK,1960,96517878770.3158
Denmark,DNK,1961,102674592566.052
Denmark,DNK,1962,108492979143.333
Denmark,DNK,1963,109184102458.094
Denmark,DNK,1964,119305401296.036
Denmark,DNK,1965,124740066332.02
Denmark,DNK,1966,128159079420.128
Denmark,DNK,1967,132544177007.189
Denmark,DNK,1968,137812738725.37302
Denmark,DNK,1969,146525928470.943
Denmark,DNK,1970,150533732213.742
Denmark,DNK,1971,155057320537.155
Denmark,DNK,1972,161150055786.952
Denmark,DNK,1973,167745807088.27698
Denmark,DNK,1974,165863008583.634
Denmark,DNK,1975,163447144641.56302
Denmark,DNK,1976,173130692602.784
Denmark,DNK,1977,176368736192.17398
Denmark,DNK,1978,180295248551.984
Denmark,DNK,1979,187270973448.9669
Denmark,DNK,1980,186366469152.705
Denmark,DNK,1981,185125020558.936
Denmark,DNK,1982,191946231158.013
Denmark,DNK,1983,196929272813.752
Denmark,DNK,1984,205133644199.268
Denmark,DNK,1985,213346550321.608
Denmark,DNK,1986,223809604246.032
Denmark,DNK,1987,224378586700.924
Denmark,DNK,1988,224348003893.974
Denmark,DNK,1989,225795530820.624
Denmark,DNK,1990,229126567479.986
Denmark,DNK,1991,232319803701.053
Denmark,DNK,1992,236866329129.679
Denmark,DNK,1993,236891577726.115
Denmark,DNK,1994,249523699452.7989
Denmark,DNK,1995,257078363997.635
Denmark,DNK,1996,264533812226.9
Denmark,DNK,1997,273159941857.105
Denmark,DNK,1998,279219071580.66
Denmark,DNK,1999,287450469632.784
Denmark,DNK,2000,298220951889.866
Denmark,DNK,2001,300675755568.694
Denmark,DNK,2002,302077941705.969
Denmark,DNK,2003,303256268808.649
Denmark,DNK,2004,311347732738.273
Denmark,DNK,2005,318622884652.143
Denmark,DNK,2006,331090534887.959
Denmark,DNK,2007,334100985495.393
Denmark,DNK,2008,332390304183.355
Denmark,DNK,2009,316081488955.962
Denmark,DNK,2010,321995350346.50104
Denmark,DNK,2011,326299702617.764
Denmark,DNK,2012,327038668581.056
Denmark,DNK,2013,330091081644.537
Denmark,DNK,2014,335436494001.236
Denmark,DNK,2015,340825646884.154
Denmark,DNK,2016,347519725465.965
Denmark,DNK,2017,355304650098.016
Djibouti,DJI,2010,1128611700.3618
Dominica,DMA,1977,184943154.565796
Dominica,DMA,1978,206715583.20937905
Dominica,DMA,1979,168588642.748878
Dominica,DMA,1980,192630537.548575
Dominica,DMA,1981,215908721.780224
Dominica,DMA,1982,224835299.686665
Dominica,DMA,1983,230887181.871994
Dominica,DMA,1984,243416029.25657
Dominica,DMA,1985,246542855.725556
Dominica,DMA,1986,263992511.379618
Dominica,DMA,1987,283841295.70624703
Dominica,DMA,1988,308135321.253817
Dominica,DMA,1989,307386040.6023
Dominica,DMA,1990,323538864.359506
Dominica,DMA,1991,325505757.079587
Dominica,DMA,1992,332170021.76848
Dominica,DMA,1993,337753613.883227
Dominica,DMA,1994,342587966.692923
Dominica,DMA,1995,349353116.758139
Dominica,DMA,1996,358582268.100614
Dominica,DMA,1997,363928076.691087
Dominica,DMA,1998,382044733.529912
Dominica,DMA,1999,384655225.3351661
Dominica,DMA,2000,386098878.531743
Dominica,DMA,2001,387925524.040151
Dominica,DMA,2002,381124567.935634
Dominica,DMA,2003,410422425.455826
Dominica,DMA,2004,423761746.261163
Dominica,DMA,2005,423387808.825322
Dominica,DMA,2006,435791748.53700095
Dominica,DMA,2007,463338169.769905
Dominica,DMA,2008,496331284.969603
Dominica,DMA,2009,490525414.25522304
Dominica,DMA,2010,493824407.4074071
Dominica,DMA,2011,492683617.072124
Dominica,DMA,2012,487394618.52553
Dominica,DMA,2013,484433053.87996906
Dominica,DMA,2014,505882235.854665
Dominica,DMA,2015,493013933.986646
Dominica,DMA,2016,506021862.86935306
Dominica,DMA,2017,484700482.820153
Dominican Republic,DOM,1960,4370881728.00714
Dominican Republic,DOM,1961,4269772361.08606
Dominican Republic,DOM,1962,4997650742.7043295
Dominican Republic,DOM,1963,5322643104.27333
Dominican Republic,DOM,1964,5682712730.891271
Dominican Republic,DOM,1965,4973405965.89199
Dominican Republic,DOM,1966,5642992761.0521
Dominican Republic,DOM,1967,5830765731.4806
Dominican Republic,DOM,1968,5844693126.77603
Dominican Republic,DOM,1969,6481264712.7612295
Dominican Republic,DOM,1970,7662584278.40885
Dominican Republic,DOM,1971,8495619528.205521
Dominican Republic,DOM,1972,9378668161.316393
Dominican Republic,DOM,1973,10588119048.0285
Dominican Republic,DOM,1974,11223607672.4794
Dominican Republic,DOM,1975,11806478054.6942
Dominican Republic,DOM,1976,12600832378.0635
Dominican Republic,DOM,1977,13228578622.9572
Dominican Republic,DOM,1978,13511760778.5574
Dominican Republic,DOM,1979,14124032600.6187
Dominican Republic,DOM,1980,15249539825.4704
Dominican Republic,DOM,1981,15902199921.2163
Dominican Republic,DOM,1982,16172331963.6539
Dominican Republic,DOM,1983,16920778810.2417
Dominican Republic,DOM,1984,17132778566.9674
Dominican Republic,DOM,1985,16769129349.251
Dominican Republic,DOM,1986,17359736944.586002
Dominican Republic,DOM,1987,19116085304.3506
Dominican Republic,DOM,1988,19528221093.7441
Dominican Republic,DOM,1989,20387568042.7654
Dominican Republic,DOM,1990,19275566392.0305
Dominican Republic,DOM,1991,19457554510.4408
Dominican Republic,DOM,1992,21640873614.8284
Dominican Republic,DOM,1993,23234618574.5331
Dominican Republic,DOM,1994,23838800970.3539
Dominican Republic,DOM,1995,25194139488.0514
Dominican Republic,DOM,1996,26700201085.7107
Dominican Republic,DOM,1997,29072585793.3135
Dominican Republic,DOM,1998,31024658086.6413
Dominican Republic,DOM,1999,32867538021.3523
Dominican Republic,DOM,2000,34399744511.2012
Dominican Republic,DOM,2001,35245811857.9112
Dominican Republic,DOM,2002,36830147546.1233
Dominican Republic,DOM,2003,36334521972.6268
Dominican Republic,DOM,2004,37268367977.0658
Dominican Republic,DOM,2005,40782118016.1477
Dominican Republic,DOM,2006,44523614464.9785
Dominican Republic,DOM,2007,47825464215.3915
Dominican Republic,DOM,2008,49360424527.5047
Dominican Republic,DOM,2009,49827450735.0151
Dominican Republic,DOM,2010,53982886258.2205
Dominican Republic,DOM,2011,55674398434.0633
Dominican Republic,DOM,2012,57187276663.7945
Dominican Republic,DOM,2013,59975273688.4404
Dominican Republic,DOM,2014,64555004673.9627
Dominican Republic,DOM,2015,69095397696.4097
Dominican Republic,DOM,2016,73664129264.5577
Dominican Republic,DOM,2017,77017184251.8333
Ecuador,ECU,1960,10202243247.2743
Ecuador,ECU,1961,10359671884.8964
Ecuador,ECU,1962,10831957305.1699
Ecuador,ECU,1963,11251766964.446
Ecuador,ECU,1964,12130742580.3667
Ecuador,ECU,1965,12703067759.1904
Ecuador,ECU,1966,12659937587.1629
Ecuador,ECU,1967,13244962663.9128
Ecuador,ECU,1968,13497867066.9789
Ecuador,ECU,1969,14128114602.6041
Ecuador,ECU,1970,15098988653.7367
Ecuador,ECU,1971,16049108549.3378
Ecuador,ECU,1972,16854395152.4747
Ecuador,ECU,1973,19205698245.4985
Ecuador,ECU,1974,21358370782.4021
Ecuador,ECU,1975,23701844116.8743
Ecuador,ECU,1976,25455113995.4351
Ecuador,ECU,1977,25863628384.4358
Ecuador,ECU,1978,27339620380.6521
Ecuador,ECU,1979,28360495038.3763
Ecuador,ECU,1980,29412295887.7496
Ecuador,ECU,1981,31063168090.3808
Ecuador,ECU,1982,31254158536.0803
Ecuador,ECU,1983,31148873036.3377
Ecuador,ECU,1984,31966616073.5339
Ecuador,ECU,1985,33224502867.2422
Ecuador,ECU,1986,34375659633.5607
Ecuador,ECU,1987,34286592743.4633
Ecuador,ECU,1988,36306233273.873
Ecuador,ECU,1989,36671393361.237
Ecuador,ECU,1990,38020869118.8889
Ecuador,ECU,1991,39652474795.4838
Ecuador,ECU,1992,40490851303.0372
Ecuador,ECU,1993,41289824101.1892
Ecuador,ECU,1994,43048048229.3022
Ecuador,ECU,1995,44017726512.0244
Ecuador,ECU,1996,44780002396.8268
Ecuador,ECU,1997,46718020342.0217
Ecuador,ECU,1998,48244078213.3422
Ecuador,ECU,1999,45957605225.5697
Ecuador,ECU,2000,46459371078.3637
Ecuador,ECU,2001,48325007474.5456
Ecuador,ECU,2002,50304775101.152
Ecuador,ECU,2003,51674512421.7873
Ecuador,ECU,2004,55917517445.674
Ecuador,ECU,2005,58876285668.9747
Ecuador,ECU,2006,61468918471.6664
Ecuador,ECU,2007,62815127109.2433
Ecuador,ECU,2008,66808366776.0763
Ecuador,ECU,2009,67186830556.6821
Ecuador,ECU,2010,69555367000.0
Ecuador,ECU,2011,75028081292.3641
Ecuador,ECU,2012,79261137178.2611
Ecuador,ECU,2013,83181798259.0618
Ecuador,ECU,2014,86333447251.9654
Ecuador,ECU,2015,86418807383.1387
Ecuador,ECU,2016,85056519293.3115
Ecuador,ECU,2017,87606643822.0677
Egypt,EGY,1960,17038278408.6099
Egypt,EGY,1961,17788028365.1548
Egypt,EGY,1962,19007686513.0155
Egypt,EGY,1963,20728937458.9471
Egypt,EGY,1964,22416744290.8183
Egypt,EGY,1965,23569156837.4072
Egypt,EGY,1966,23818207483.1493
Egypt,EGY,1967,23967296975.0627
Egypt,EGY,1968,24619546311.3682
Egypt,EGY,1969,26296754952.9519
Egypt,EGY,1970,27768982733.97
Egypt,EGY,1971,28724497087.8388
Egypt,EGY,1972,29307287698.3267
Egypt,EGY,1973,29513973077.345
Egypt,EGY,1974,30247543950.9857
Egypt,EGY,1975,32951416416.3002
Egypt,EGY,1976,37771312183.5335
Egypt,EGY,1977,42619992153.9048
Egypt,EGY,1978,45083309016.9239
Egypt,EGY,1979,47805821098.7321
Egypt,EGY,1980,52591819148.2619
Egypt,EGY,1981,54567220520.8854
Egypt,EGY,1982,59973288441.0856
Egypt,EGY,1983,64411992915.9174
Egypt,EGY,1984,68335660987.6263
Egypt,EGY,1985,72847205717.1573
Egypt,EGY,1986,74775169522.9359
Egypt,EGY,1987,76659063543.5379
Egypt,EGY,1988,80722556274.1682
Egypt,EGY,1989,84736384579.7923
Egypt,EGY,1990,89567840760.6468
Egypt,EGY,1991,90534132004.9763
Egypt,EGY,1992,94546599458.8784
Egypt,EGY,1993,97289194505.7786
Egypt,EGY,1994,101154661853.797
Egypt,EGY,1995,105850733344.84
Egypt,EGY,1996,111131341206.463
Egypt,EGY,1997,117233700753.719
Egypt,EGY,1998,121965690626.027
Egypt,EGY,1999,129412261131.643
Egypt,EGY,2000,136359108297.002
Egypt,EGY,2001,141179746359.354
Egypt,EGY,2002,144526355905.341
Egypt,EGY,2003,149140048724.194
Egypt,EGY,2004,155239787829.625
Egypt,EGY,2005,162192916084.42902
Egypt,EGY,2006,173309468988.768
Egypt,EGY,2007,185597580010.744
Egypt,EGY,2008,198881943532.621
Egypt,EGY,2009,208177377018.708
Egypt,EGY,2010,218888324504.75305
Egypt,EGY,2011,222783648066.582
Egypt,EGY,2012,227719662137.5561
Egypt,EGY,2013,232696398050.994
Egypt,EGY,2014,239481619965.763
Egypt,EGY,2015,249951802078.734
Egypt,EGY,2016,260816315725.8289
Egypt,EGY,2017,271721622290.248
El Salvador,SLV,1965,7579875946.94847
El Salvador,SLV,1966,8122681304.00025
El Salvador,SLV,1967,8564299209.17345
El Salvador,SLV,1968,8841499229.434
El Salvador,SLV,1969,9149662507.43272
El Salvador,SLV,1970,9422074960.12815
El Salvador,SLV,1971,9785602875.31887
El Salvador,SLV,1972,10384240427.607
El Salvador,SLV,1973,10889088293.2948
El Salvador,SLV,1974,11470130164.4748
El Salvador,SLV,1975,11805463077.4129
El Salvador,SLV,1976,12401551623.2631
El Salvador,SLV,1977,13242384478.7977
El Salvador,SLV,1978,13947245595.786
El Salvador,SLV,1979,13364213708.7355
El Salvador,SLV,1980,11791069660.9503
El Salvador,SLV,1981,10558792438.2172
El Salvador,SLV,1982,9892976788.73966
El Salvador,SLV,1983,10044835341.6255
El Salvador,SLV,1984,10179130344.7292
El Salvador,SLV,1985,10241894401.0176
El Salvador,SLV,1986,10261292035.2356
El Salvador,SLV,1987,10519218693.9065
El Salvador,SLV,1988,10716712471.2378
El Salvador,SLV,1989,10819827802.6727
El Salvador,SLV,1990,11342594316.5462
El Salvador,SLV,1991,11512093366.9963
El Salvador,SLV,1992,12320017406.3797
El Salvador,SLV,1993,13036948146.8485
El Salvador,SLV,1994,13648352902.2721
El Salvador,SLV,1995,14294596894.7716
El Salvador,SLV,1996,14411481023.3879
El Salvador,SLV,1997,14863272247.2752
El Salvador,SLV,1998,15257769344.5254
El Salvador,SLV,1999,15587415995.5088
El Salvador,SLV,2000,15762939192.2857
El Salvador,SLV,2001,15901230435.7578
El Salvador,SLV,2002,16152606987.4286
El Salvador,SLV,2003,16404948034.2828
El Salvador,SLV,2004,16551081023.1557
El Salvador,SLV,2005,16999196207.0351
El Salvador,SLV,2006,17737453513.314
El Salvador,SLV,2007,18067472874.2886
El Salvador,SLV,2008,18451808686.6695
