,destination,passenger,weather,temperature,time,coupon,HoursToCouponExpiration,gender,age,maritalStatus,has_children,education,occupation,AvgAnnualIncome,AvgMonthlyVisitsToBar,AvgMonthlyVisitsToCoffeeHouse,AvgMonthlyVisitsToCarryAway,AvgMonthlyVisitsToRestaurantLessThan20,AvgMonthlyVisitsToRestaurant20To50,AtLeast5MinutesDriveToRedeem,AtLeast15MinutesDriveToRedeem,AtLeast25MinutesDriveToRedeem,CanRedeemOnTheWay,Y
3411,Nowhere,Partner,Sunny,80,10AM,CoffeeHouse,2.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,0,0,0,1
3412,Nowhere,Partner,Sunny,80,10AM,Restaurant20To50,24.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,0,0,0,1
3413,Nowhere,Partner,Sunny,80,10AM,Bar,2.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,0,0,0,0
3414,Nowhere,Partner,Sunny,80,10AM,CoffeeHouse,2.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,1,0,0,1
3415,Nowhere,Partner,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,0,0,0,1
3416,Nowhere,Partner,Sunny,80,6PM,Bar,24.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,1,0,0,1
3417,Home,None,Sunny,55,6PM,Bar,24.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,0,0,1,1
3418,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,1,0,0,1
3419,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,0,0,0,1
3420,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,1,1,0,1
3421,Work,None,Sunny,55,7AM,Bar,24.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,1,1,0,0
3422,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,1,0,0,1
3423,Work,None,Sunny,80,7AM,CarryAway,2.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,0,0,1,1
3424,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,0,0,0,1
3425,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,46.0,Married,0,Some College,Arts Design Entertainment Sports & Media,31249.5,0.0,6.0,2.0,2.0,0.0,1,1,0,0,0
3426,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,0,1
3427,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,0,0
3428,Nowhere,Friend,Sunny,80,10AM,Bar,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,0,1
3429,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,0,0,1
3430,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,0,1
3431,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,0,0,1
3432,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,0,0,0
3433,Nowhere,Friend,Sunny,80,2PM,RestaurantLessThan20,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,0,0,1
3434,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,0,1
3435,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,0,0,1
3436,Nowhere,Friend,Sunny,55,2PM,CoffeeHouse,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,0,1
3437,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,0,0,1
3438,Nowhere,None,Sunny,55,10AM,CoffeeHouse,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,0,1
3439,Home,None,Sunny,55,6PM,Bar,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,1,1
3440,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,0,0,1
3441,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,0,0
3442,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,1,0,0
3443,Work,None,Sunny,55,7AM,Bar,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,1,0,1
3444,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,0,0,1
3445,Work,None,Sunny,80,7AM,CarryAway,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,1,1
3446,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,0,0,0,1
3447,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Male,26.0,Single,0,Associates,Office & Administrative Support,43749.5,6.0,0.0,2.0,6.0,2.0,1,1,0,0,1
3448,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,0,1
3449,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,0,1
3450,Nowhere,Friend,Sunny,80,10AM,Bar,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,0,1
3451,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,0,0,1
3452,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,0,1
3453,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,0,0,1
3454,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,0,0,1
3455,Nowhere,Friend,Sunny,80,2PM,RestaurantLessThan20,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,0,0,1
3456,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,0,1
3457,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,0,0,1
3458,Nowhere,Friend,Sunny,55,2PM,CoffeeHouse,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,0,0
3459,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,0,0,1
3460,Nowhere,None,Sunny,55,10AM,CoffeeHouse,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,0,0
3461,Home,None,Sunny,55,6PM,Bar,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,1,1
3462,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,0,0,1
3463,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,0,0
3464,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,1,0,0
3465,Work,None,Sunny,55,7AM,Bar,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,1,0,0
3466,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,0,0,0
3467,Work,None,Sunny,80,7AM,CarryAway,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,1,0
3468,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,0,0,0,1
3469,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,20.0,Single,0,Some College,Student,106250.0,0.0,2.0,6.0,6.0,2.0,1,1,0,0,0
3470,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,0,1
3471,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,0,0
3472,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3473,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,0
3474,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,0
3475,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3476,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3477,Nowhere,Kid,Sunny,80,10AM,RestaurantLessThan20,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3478,Nowhere,Kid,Sunny,80,10AM,CarryAway,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3479,Nowhere,Kid,Sunny,80,10AM,Bar,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,0
3480,Nowhere,Kid,Sunny,80,2PM,RestaurantLessThan20,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,0,1
3481,Nowhere,Kid,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3482,Nowhere,Kid,Sunny,55,6PM,CoffeeHouse,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,0
3483,Home,None,Sunny,55,6PM,Bar,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,1,0
3484,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3485,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,0,0
3486,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,1,0,1
3487,Work,None,Sunny,55,7AM,Bar,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,1,0,0
3488,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,0
3489,Work,None,Sunny,80,7AM,CarryAway,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,1,1
3490,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,0,1
3491,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,41.0,Married,1,Some College,Unemployed,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,0
3492,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,0,1
3493,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,0,1
3494,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3495,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3496,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3497,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3498,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3499,Nowhere,Kid,Sunny,80,10AM,RestaurantLessThan20,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3500,Nowhere,Kid,Sunny,80,10AM,CarryAway,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3501,Nowhere,Kid,Sunny,80,10AM,Bar,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,0
3502,Nowhere,Kid,Sunny,80,2PM,RestaurantLessThan20,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,0,1
3503,Nowhere,Kid,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3504,Nowhere,Kid,Sunny,55,6PM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,0
3505,Home,None,Sunny,55,6PM,Bar,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,1,1
3506,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,1
3507,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,0,0
3508,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,1,0,0
3509,Work,None,Sunny,55,7AM,Bar,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,1,0,0
3510,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,0
3511,Work,None,Sunny,80,7AM,CarryAway,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,1,1
3512,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,0,0,0,1
3513,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Some College,Protective Service,31249.5,0.0,0.0,6.0,2.0,0.0,1,1,0,0,0
3536,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,0,1
3537,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,0,1
3538,Nowhere,Friend,Sunny,80,10AM,Bar,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,0,1
3539,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,0,0,1
3540,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,0,1
3541,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,0,0,0
3542,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,0,0,1
3543,Nowhere,Friend,Sunny,80,2PM,RestaurantLessThan20,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,0,0,1
3544,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,0,1
3545,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,0,0,1
3546,Nowhere,Friend,Sunny,55,2PM,CoffeeHouse,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,0,1
3547,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,0,0,1
3548,Nowhere,None,Sunny,55,10AM,CoffeeHouse,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,0,1
3549,Home,None,Sunny,55,6PM,Bar,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,1,1
3550,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,0,0,0
3551,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,0,1
3552,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,1,0,1
3553,Work,None,Sunny,55,7AM,Bar,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,1,0,1
3554,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,0,0,0
3555,Work,None,Sunny,80,7AM,CarryAway,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,1,0
3556,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,0,0,0,1
3557,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,21.0,Single,0,Some College,Student,6250.0,8.0,6.0,6.0,6.0,2.0,1,1,0,0,0
3580,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,0,0,0,1
3581,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,0,0,0,1
3582,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,0,0,0
3583,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,0,0,1
3584,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,0,0,1
3585,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,0,0,1
3586,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,0,0,1
3587,Nowhere,Partner,Sunny,80,10AM,CoffeeHouse,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,0,0,0,1
3588,Nowhere,Partner,Sunny,80,10AM,Restaurant20To50,24.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,0,0,0,1
3589,Nowhere,Partner,Sunny,80,10AM,Bar,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,0,0,0,0
3590,Nowhere,Partner,Sunny,80,10AM,CoffeeHouse,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,0,0,1
3591,Nowhere,Partner,Sunny,80,6PM,RestaurantLessThan20,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,0,0,0,1
3592,Nowhere,Partner,Sunny,80,6PM,Bar,24.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,0,0,1
3593,Home,None,Sunny,55,6PM,Bar,24.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,0,0,1,1
3594,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,0,0,1
3595,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,0,0,0,0
3596,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,1,0,1
3597,Work,None,Sunny,55,7AM,Bar,24.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,1,0,1
3598,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,0,0,1
3599,Work,None,Sunny,80,7AM,CarryAway,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,0,0,1,1
3600,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,0,0,0,1
3601,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Male,41.0,Married,0,Graduate,Management,106250.0,0.0,6.0,8.0,8.0,2.0,1,1,0,0,0
3602,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,26.0,Single,0,Bachelors,Retired,93749.5,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1
3603,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Female,26.0,Single,0,Bachelors,Retired,93749.5,0.0,0.0,0.0,2.0,0.0,1,0,0,0,0
